registertime,dbn_registertime,departurefloor,destinationfloor,isup,registertime_dayofweek,iserroroccured,weekend,registertime_15min
2015-11-17 16:08:23.2,58103,7,5,0,2,0,0,0
2015-11-17 16:08:24,58104,3,8,1,2,0,0,0
2015-11-17 16:08:24.1,58104,3,8,1,2,0,0,0
2015-11-17 16:08:31.8,58111,5,3,0,2,0,0,0
2015-11-17 16:08:45,58125,3,8,1,2,0,0,0
2015-11-17 16:08:56.5,58136,3,7,1,2,0,0,0
2015-11-17 16:09:06.1,58146,7,3,0,2,0,0,0
2015-11-17 16:09:18.1,58158,5,7,1,2,0,0,0
2015-11-17 16:10:02.9,58202,3,14,1,2,0,0,0
2015-11-17 16:10:04.8,58204,3,15,1,2,0,0,0
2015-11-17 16:10:06.4,58206,8,3,0,2,0,0,0
2015-11-17 16:10:18.4,58218,4,3,0,2,0,0,0
2015-11-17 16:10:33.8,58233,10,3,0,2,0,0,0
2015-11-17 16:10:38.5,58238,3,10,1,2,0,0,0
2015-11-17 16:10:41.5,58241,5,3,0,2,0,0,0
2015-11-17 16:10:51.4,58251,15,14,0,2,0,0,0
2015-11-17 16:10:54.5,58254,4,3,0,2,0,0,0
2015-11-17 16:11:05.9,58265,3,10,1,2,0,0,0
2015-11-17 16:11:08.7,58268,9,3,0,2,0,0,0
2015-11-17 16:11:09.4,58269,4,3,0,2,0,0,0
2015-11-17 16:11:12.7,58272,3,8,1,2,0,0,0
2015-11-17 16:11:16.7,58276,3,12,1,2,0,0,0
2015-11-17 16:11:34.5,58294,3,12,1,2,0,0,0
2015-11-17 16:11:41.4,58301,14,3,0,2,0,0,0
2015-11-17 16:11:48.2,58308,11,3,0,2,0,0,0
2015-11-17 16:12:02.1,58322,7,3,0,2,0,0,0
2015-11-17 16:12:03.3,58323,7,3,0,2,0,0,0
2015-11-17 16:12:38.9,58358,5,3,0,2,0,0,0
2015-11-17 16:13:18,58398,10,3,0,2,0,0,0
2015-11-17 16:13:28,58408,5,6,1,2,0,0,0
2015-11-17 16:13:33.6,58413,3,7,1,2,0,0,0
2015-11-17 16:13:51.2,58431,3,9,1,2,0,0,0
2015-11-17 16:14:02.2,58442,13,3,0,2,0,0,0
2015-11-17 16:14:18.6,58458,7,3,0,2,0,0,0
2015-11-17 16:14:25.1,58465,10,3,0,2,0,0,0
2015-11-17 16:14:29.7,58469,5,3,0,2,0,0,0
2015-11-17 16:14:39.9,58479,3,10,1,2,0,0,0
2015-11-17 16:14:43.2,58483,3,8,1,2,0,0,0
2015-11-17 16:14:51,58491,3,11,1,2,0,0,0
2015-11-17 16:14:52.2,58492,3,11,1,2,0,0,0
2015-11-17 16:15:07.2,58507,14,13,0,2,0,0,15
2015-11-17 16:15:08,58508,3,8,1,2,0,0,15
2015-11-17 16:15:10.2,58510,3,9,1,2,0,0,15
2015-11-17 16:15:15.5,58515,3,6,1,2,0,0,15
2015-11-17 16:15:26.5,58526,3,7,1,2,0,0,15
2015-11-17 16:15:31.1,58531,3,8,1,2,0,0,15
2015-11-17 16:15:42.8,58542,9,3,0,2,0,0,15
2015-11-17 16:16:01.5,58561,13,16,1,2,0,0,15
2015-11-17 16:16:03,58563,3,5,1,2,0,0,15
2015-11-17 16:16:15.8,58575,3,5,1,2,0,0,15
2015-11-17 16:16:26,58586,10,3,0,2,0,0,15
2015-11-17 16:16:26.3,58586,3,14,1,2,0,0,15
2015-11-17 16:16:30.2,58590,7,3,0,2,0,0,15
2015-11-17 16:16:48.2,58608,3,10,1,2,0,0,15
2015-11-17 16:18:02.8,58682,3,7,1,2,0,0,15
2015-11-17 16:18:11.1,58691,6,3,0,2,0,0,15
2015-11-17 16:18:25.5,58705,5,3,0,2,0,0,15
2015-11-17 16:18:31.2,58711,15,3,0,2,0,0,15
2015-11-17 16:18:31.4,58711,15,3,0,2,0,0,15
2015-11-17 16:18:36.5,58716,3,10,1,2,0,0,15
2015-11-17 16:18:39.7,58719,3,9,1,2,0,0,15
2015-11-17 16:18:41.4,58721,3,5,1,2,0,0,15
2015-11-17 16:18:45.2,58725,3,6,1,2,0,0,15
2015-11-17 16:18:57.9,58737,11,12,1,2,0,0,15
2015-11-17 16:18:59.5,58739,7,3,0,2,0,0,15
2015-11-17 16:19:19.1,58759,7,3,0,2,0,0,15
2015-11-17 16:19:21.2,58761,6,16,1,2,0,0,15
2015-11-17 16:19:28.4,58768,12,3,0,2,0,0,15
2015-11-17 16:19:29.5,58769,13,3,0,2,0,0,15
2015-11-17 16:19:33.2,58773,10,3,0,2,0,0,15
2015-11-17 16:19:42.7,58782,10,3,0,2,0,0,15
2015-11-17 16:20:09.6,58809,14,3,0,2,0,0,15
2015-11-17 16:20:44.5,58844,12,3,0,2,0,0,15
2015-11-17 16:20:49,58849,15,3,0,2,0,0,15
2015-11-17 16:20:54.5,58854,8,3,0,2,0,0,15
2015-11-17 16:21:01.2,58861,11,3,0,2,0,0,15
2015-11-17 16:21:38.5,58898,11,3,0,2,0,0,15
2015-11-17 16:21:57.2,58917,4,3,0,2,0,0,15
2015-11-17 16:22:14.6,58934,9,3,0,2,0,0,15
2015-11-17 16:22:28.1,58948,16,13,0,2,0,0,15
2015-11-17 16:22:43.8,58963,9,3,0,2,0,0,15
2015-11-17 16:22:48.4,58968,3,11,1,2,0,0,15
2015-11-17 16:22:53.8,58973,3,7,1,2,0,0,15
2015-11-17 16:23:03.9,58983,3,11,1,2,0,0,15
2015-11-17 16:23:19,58999,3,5,1,2,0,0,15
2015-11-17 16:23:22.4,59002,5,3,0,2,0,0,15
2015-11-17 16:23:28.9,59008,13,3,0,2,0,0,15
2015-11-17 16:23:39.6,59019,3,12,1,2,0,0,15
2015-11-17 16:23:44.5,59024,15,3,0,2,0,0,15
2015-11-17 16:23:57.6,59037,3,8,1,2,0,0,15
2015-11-17 16:24:06.1,59046,9,3,0,2,0,0,15
2015-11-17 16:24:18.5,59058,3,5,1,2,0,0,15
2015-11-17 16:24:22.5,59062,15,3,0,2,0,0,15
2015-11-17 16:24:43.1,59083,9,3,0,2,0,0,15
2015-11-17 16:24:51.4,59091,13,10,0,2,0,0,15
2015-11-17 16:24:56.6,59096,3,15,1,2,0,0,15
2015-11-17 16:24:58.8,59098,5,3,0,2,0,0,15
2015-11-17 16:25:00.6,59100,3,4,1,2,0,0,15
2015-11-17 16:25:02.4,59102,3,4,1,2,0,0,15
2015-11-17 16:25:11.8,59111,13,10,0,2,0,0,15
2015-11-17 16:25:13.1,59113,15,3,0,2,0,0,15
2015-11-17 16:25:20.8,59120,3,15,1,2,0,0,15
2015-11-17 16:25:30.4,59130,13,10,0,2,0,0,15
2015-11-17 16:25:33.5,59133,6,5,0,2,0,0,15
2015-11-17 16:25:36.3,59136,6,5,0,2,0,0,15
2015-11-17 16:25:36.5,59136,13,10,0,2,0,0,15
2015-11-17 16:25:39.5,59139,3,15,1,2,0,0,15
2015-11-17 16:25:40.9,59140,10,3,0,2,0,0,15
2015-11-17 16:25:51.3,59151,12,3,0,2,0,0,15
2015-11-17 16:25:57.5,59157,3,4,1,2,0,0,15
2015-11-17 16:26:12.8,59172,13,3,0,2,0,0,15
2015-11-17 16:26:28.1,59188,3,7,1,2,0,0,15
2015-11-17 16:26:33,59193,3,5,1,2,0,0,15
2015-11-17 16:26:37,59197,11,3,0,2,0,0,15
2015-11-17 16:26:42.4,59202,3,14,1,2,0,0,15
2015-11-17 16:26:42.9,59202,14,3,0,2,0,0,15
2015-11-17 16:26:45.6,59205,3,7,1,2,0,0,15
2015-11-17 16:26:59.2,59219,5,6,1,2,0,0,15
2015-11-17 16:26:59.7,59219,16,6,0,2,0,0,15
2015-11-17 16:27:11.1,59231,3,13,1,2,0,0,15
2015-11-17 16:27:27.9,59247,3,9,1,2,0,0,15
2015-11-17 16:27:35.6,59255,7,3,0,2,0,0,15
2015-11-17 16:27:39.2,59259,3,10,1,2,0,0,15
2015-11-17 16:27:41.7,59261,3,10,1,2,0,0,15
2015-11-17 16:27:46.2,59266,15,3,0,2,0,0,15
2015-11-17 16:28:06.6,59286,3,9,1,2,0,0,15
2015-11-17 16:28:07.9,59287,3,8,1,2,0,0,15
2015-11-17 16:28:08.8,59288,3,8,1,2,0,0,15
2015-11-17 16:28:18.2,59298,13,3,0,2,0,0,15
2015-11-17 16:28:22,59302,3,13,1,2,0,0,15
2015-11-17 16:28:38.7,59318,3,11,1,2,0,0,15
2015-11-17 16:28:47.5,59327,3,8,1,2,0,0,15
2015-11-17 16:29:11.9,59351,3,13,1,2,0,0,15
2015-11-17 16:29:18,59358,5,3,0,2,0,0,15
2015-11-17 16:29:37.6,59377,9,3,0,2,0,0,15
2015-11-17 16:29:38,59378,3,9,1,2,0,0,15
2015-11-17 16:29:38.2,59378,13,3,0,2,0,0,15
2015-11-17 16:30:00.8,59400,3,7,1,2,0,0,30
2015-11-17 16:30:12.3,59412,10,13,1,2,0,0,30
2015-11-17 16:30:12.8,59412,8,3,0,2,0,0,30
2015-11-17 16:30:18.4,59418,3,6,1,2,0,0,30
2015-11-17 16:30:21.4,59421,8,3,0,2,0,0,30
2015-11-17 16:30:42.7,59442,3,7,1,2,0,0,30
2015-11-17 16:31:02.3,59462,11,3,0,2,0,0,30
2015-11-17 16:31:08.3,59468,3,11,1,2,0,0,30
2015-11-17 16:31:23,59483,3,10,1,2,0,0,30
2015-11-17 16:31:24.9,59484,4,3,0,2,0,0,30
2015-11-17 16:31:25.1,59485,8,3,0,2,0,0,30
2015-11-17 16:31:25.2,59485,3,14,1,2,0,0,30
2015-11-17 16:31:33,59493,15,3,0,2,0,0,30
2015-11-17 16:31:40.7,59500,15,14,0,2,0,0,30
2015-11-17 16:31:53.7,59513,7,3,0,2,0,0,30
2015-11-17 16:31:55.1,59515,12,3,0,2,0,0,30
2015-11-17 16:31:59.4,59519,11,3,0,2,0,0,30
2015-11-17 16:32:07.2,59527,3,5,1,2,0,0,30
2015-11-17 16:32:13.9,59533,15,14,0,2,0,0,30
2015-11-17 16:32:14,59534,3,5,1,2,0,0,30
2015-11-17 16:32:21,59541,3,10,1,2,0,0,30
2015-11-17 16:32:35.9,59555,3,15,1,2,0,0,30
2015-11-17 16:32:43.6,59563,9,3,0,2,0,0,30
2015-11-17 16:33:02,59582,7,3,0,2,0,0,30
2015-11-17 16:33:22.4,59602,5,3,0,2,0,0,30
2015-11-17 16:33:28.5,59608,6,3,0,2,0,0,30
2015-11-17 16:33:31.3,59611,13,3,0,2,0,0,30
2015-11-17 16:33:38.2,59618,11,3,0,2,0,0,30
2015-11-17 16:33:38.6,59618,9,3,0,2,0,0,30
2015-11-17 16:34:00.5,59640,3,11,1,2,0,0,30
2015-11-17 16:34:24.1,59664,3,10,1,2,0,0,30
2015-11-17 16:34:24.7,59664,3,12,1,2,0,0,30
2015-11-17 16:34:25.1,59665,3,13,1,2,0,0,30
2015-11-17 16:34:29.8,59669,3,13,1,2,0,0,30
2015-11-17 16:34:43,59683,14,3,0,2,0,0,30
2015-11-17 16:34:45.4,59685,3,10,1,2,0,0,30
2015-11-17 16:34:50.2,59690,6,3,0,2,0,0,30
2015-11-17 16:34:53.1,59693,3,14,1,2,0,0,30
2015-11-17 16:35:29.4,59729,3,13,1,2,0,0,30
2015-11-17 16:35:47.2,59747,4,3,0,2,0,0,30
2015-11-17 16:35:48.7,59748,3,5,1,2,0,0,30
2015-11-17 16:35:58.8,59758,3,10,1,2,0,0,30
2015-11-17 16:36:10.3,59770,3,5,1,2,0,0,30
2015-11-17 16:36:29.5,59789,15,3,0,2,0,0,30
2015-11-17 16:37:08.3,59828,3,9,1,2,0,0,30
2015-11-17 16:37:13.8,59833,12,16,1,2,0,0,30
2015-11-17 16:37:17.1,59837,3,4,1,2,0,0,30
2015-11-17 16:37:18.1,59838,3,12,1,2,0,0,30
2015-11-17 16:37:23.9,59843,3,7,1,2,0,0,30
2015-11-17 16:37:33.7,59853,3,5,1,2,0,0,30
2015-11-17 16:37:36,59856,3,15,1,2,0,0,30
2015-11-17 16:37:37.2,59857,3,14,1,2,0,0,30
2015-11-17 16:37:38.1,59858,3,14,1,2,0,0,30
2015-11-17 16:38:27.9,59907,3,13,1,2,0,0,30
2015-11-17 16:38:54.8,59934,13,16,1,2,0,0,30
2015-11-17 16:39:00.2,59940,15,3,0,2,0,0,30
2015-11-17 16:39:08,59948,3,9,1,2,0,0,30
2015-11-17 16:39:08.4,59948,3,9,1,2,0,0,30
2015-11-17 16:39:23.6,59963,3,5,1,2,0,0,30
2015-11-17 16:39:23.7,59963,3,5,1,2,0,0,30
2015-11-17 16:39:41.9,59981,3,8,1,2,0,0,30
2015-11-17 16:39:46,59986,5,3,0,2,0,0,30
2015-11-17 16:39:46.9,59986,3,7,1,2,0,0,30
2015-11-17 16:40:41.7,60041,3,11,1,2,0,0,30
2015-11-17 16:40:45.6,60045,3,11,1,2,0,0,30
2015-11-17 16:40:55.3,60055,3,10,1,2,0,0,30
2015-11-17 16:41:00,60060,3,7,1,2,0,0,30
2015-11-17 16:41:10.6,60070,3,12,1,2,0,0,30
2015-11-17 16:41:20.2,60080,3,15,1,2,0,0,30
2015-11-17 16:41:29.9,60089,5,3,0,2,0,0,30
2015-11-17 16:41:54.7,60114,9,3,0,2,0,0,30
2015-11-17 16:42:29.3,60149,13,3,0,2,0,0,30
2015-11-17 16:42:32.1,60152,9,3,0,2,0,0,30
2015-11-17 16:42:40.4,60160,9,3,0,2,0,0,30
2015-11-17 16:42:52.4,60172,8,3,0,2,0,0,30
2015-11-17 16:42:59.1,60179,3,15,1,2,0,0,30
2015-11-17 16:43:00.6,60180,3,15,1,2,0,0,30
2015-11-17 16:43:20.8,60200,9,3,0,2,0,0,30
2015-11-17 16:43:34.3,60214,8,3,0,2,0,0,30
2015-11-17 16:43:34.9,60214,7,3,0,2,0,0,30
2015-11-17 16:43:41.3,60221,15,3,0,2,0,0,30
2015-11-17 16:43:42.7,60222,13,12,0,2,0,0,30
2015-11-17 16:43:50,60230,5,3,0,2,0,0,30
2015-11-17 16:44:04.9,60244,3,7,1,2,0,0,30
2015-11-17 16:44:07.3,60247,12,3,0,2,0,0,30
2015-11-17 16:44:21.6,60261,4,3,0,2,0,0,30
2015-11-17 16:44:22.1,60262,3,5,1,2,0,0,30
2015-11-17 16:44:22.5,60262,6,3,0,2,0,0,30
2015-11-17 16:44:48,60288,5,3,0,2,0,0,30
2015-11-17 16:45:14,60314,3,5,1,2,0,0,45
2015-11-17 16:45:22.9,60322,7,3,0,2,0,0,45
2015-11-17 16:45:23.6,60323,7,3,0,2,0,0,45
2015-11-17 16:45:33.1,60333,12,11,0,2,0,0,45
2015-11-17 16:45:50.5,60350,3,6,1,2,0,0,45
2015-11-17 16:45:57.3,60357,14,15,1,2,0,0,45
2015-11-17 16:46:24.8,60384,3,7,1,2,0,0,45
2015-11-17 16:46:44.5,60404,3,8,1,2,0,0,45
2015-11-17 16:46:44.5,60404,9,3,0,2,0,0,45
2015-11-17 16:46:47.9,60407,3,11,1,2,0,0,45
2015-11-17 16:46:59.1,60419,5,3,0,2,0,0,45
2015-11-17 16:47:16.2,60436,9,3,0,2,0,0,45
2015-11-17 16:47:19.7,60439,4,3,0,2,0,0,45
2015-11-17 16:47:21.8,60441,3,4,1,2,0,0,45
2015-11-17 16:47:35.8,60455,8,3,0,2,0,0,45
2015-11-17 16:47:43.7,60463,7,3,0,2,0,0,45
2015-11-17 16:48:07.4,60487,7,3,0,2,0,0,45
2015-11-17 16:48:24.6,60504,15,3,0,2,0,0,45
2015-11-17 16:48:30.6,60510,5,6,1,2,0,0,45
2015-11-17 16:48:43.8,60523,7,3,0,2,0,0,45
2015-11-17 16:48:46.3,60526,3,4,1,2,0,0,45
2015-11-17 16:48:54.4,60534,12,3,0,2,0,0,45
2015-11-17 16:48:57.5,60537,3,4,1,2,0,0,45
2015-11-17 16:48:59.2,60539,10,3,0,2,0,0,45
2015-11-17 16:49:08,60548,14,3,0,2,0,0,45
2015-11-17 16:49:19.6,60559,3,7,1,2,0,0,45
2015-11-17 16:49:22,60562,3,9,1,2,0,0,45
2015-11-17 16:49:23.5,60563,11,3,0,2,0,0,45
2015-11-17 16:49:34.2,60574,3,9,1,2,0,0,45
2015-11-17 16:49:34.5,60574,14,3,0,2,0,0,45
2015-11-17 16:49:36.3,60576,13,3,0,2,0,0,45
2015-11-17 16:49:59,60599,3,5,1,2,0,0,45
2015-11-17 16:50:01,60601,3,6,1,2,0,0,45
2015-11-17 16:50:25.6,60625,3,5,1,2,0,0,45
2015-11-17 16:50:39.4,60639,3,12,1,2,0,0,45
2015-11-17 16:50:44,60644,3,13,1,2,0,0,45
2015-11-17 16:50:53.3,60653,13,3,0,2,0,0,45
2015-11-17 16:51:18.7,60678,3,6,1,2,0,0,45
2015-11-17 16:51:44.6,60704,8,3,0,2,0,0,45
2015-11-17 16:51:44.9,60704,3,10,1,2,0,0,45
2015-11-17 16:51:45.8,60705,3,4,1,2,0,0,45
2015-11-17 16:52:01,60721,3,8,1,2,0,0,45
2015-11-17 16:52:04.1,60724,7,3,0,2,0,0,45
2015-11-17 16:52:18.7,60738,3,5,1,2,0,0,45
2015-11-17 16:52:18.7,60738,8,3,0,2,0,0,45
2015-11-17 16:52:19.5,60739,3,5,1,2,0,0,45
2015-11-17 16:52:20.2,60740,3,9,1,2,0,0,45
2015-11-17 16:52:55.9,60775,3,8,1,2,0,0,45
2015-11-17 16:52:56.9,60776,3,9,1,2,0,0,45
2015-11-17 16:53:00.9,60780,3,7,1,2,0,0,45
2015-11-17 16:53:02.1,60782,3,7,1,2,0,0,45
2015-11-17 16:53:07.6,60787,6,3,0,2,0,0,45
2015-11-17 16:53:08.6,60788,3,5,1,2,0,0,45
2015-11-17 16:53:09.2,60789,14,3,0,2,0,0,45
2015-11-17 16:53:15.4,60795,6,3,0,2,0,0,45
2015-11-17 16:53:21,60801,9,3,0,2,0,0,45
2015-11-17 16:53:34.9,60814,5,3,0,2,0,0,45
2015-11-17 16:53:46.4,60826,8,3,0,2,0,0,45
2015-11-17 16:53:50.6,60830,14,15,1,2,0,0,45
2015-11-17 16:54:19.1,60859,10,3,0,2,0,0,45
2015-11-17 16:54:27.1,60867,3,7,1,2,0,0,45
2015-11-17 16:54:38.3,60878,3,8,1,2,0,0,45
2015-11-17 16:55:14.4,60914,5,3,0,2,0,0,45
2015-11-17 16:55:20.6,60920,6,7,1,2,0,0,45
2015-11-17 16:55:22,60922,10,3,0,2,0,0,45
2015-11-17 16:55:26.1,60926,9,3,0,2,0,0,45
2015-11-17 16:55:37.5,60937,13,3,0,2,0,0,45
2015-11-17 16:55:37.7,60937,6,3,0,2,0,0,45
2015-11-17 16:55:40.2,60940,6,3,0,2,0,0,45
2015-11-17 16:55:44.2,60944,3,7,1,2,0,0,45
2015-11-17 16:55:51.3,60951,6,3,0,2,0,0,45
2015-11-17 16:56:00.3,60960,7,3,0,2,0,0,45
2015-11-17 16:56:17.7,60977,3,14,1,2,0,0,45
2015-11-17 16:56:19.8,60979,3,15,1,2,0,0,45
2015-11-17 16:56:49.2,61009,10,3,0,2,0,0,45
2015-11-17 16:56:49.5,61009,3,4,1,2,0,0,45
2015-11-17 16:56:59.1,61019,3,11,1,2,0,0,45
2015-11-17 16:57:09.8,61029,3,10,1,2,0,0,45
2015-11-17 16:57:20,61040,3,7,1,2,0,0,45
2015-11-17 16:57:22.4,61042,3,5,1,2,0,0,45
2015-11-17 16:57:39.9,61059,3,8,1,2,0,0,45
2015-11-17 16:57:40.8,61060,3,8,1,2,0,0,45
2015-11-17 16:58:38.4,61118,3,13,1,2,0,0,45
2015-11-17 16:58:38.8,61118,5,3,0,2,0,0,45
2015-11-17 16:59:00.3,61140,6,3,0,2,0,0,45
2015-11-17 16:59:24.2,61164,12,3,0,2,0,0,45
2015-11-17 16:59:46.8,61186,3,7,1,2,0,0,45
2015-11-17 17:00:04.6,61204,3,13,1,2,0,0,0
2015-11-17 17:00:17.6,61217,3,9,1,2,0,0,0
2015-11-17 17:00:26.6,61226,7,5,0,2,0,0,0
2015-11-17 17:00:31.6,61231,3,8,1,2,0,0,0
2015-11-17 17:00:32.5,61232,7,3,0,2,0,0,0
2015-11-17 17:01:10.6,61270,11,3,0,2,0,0,0
2015-11-17 17:01:20.9,61280,3,10,1,2,0,0,0
2015-11-17 17:01:36.8,61296,12,3,0,2,0,0,0
2015-11-17 17:01:38.4,61298,12,3,0,2,0,0,0
2015-11-17 17:02:01.7,61321,12,3,0,2,0,0,0
2015-11-17 17:02:06.2,61326,3,14,1,2,0,0,0
2015-11-17 17:02:08,61328,12,3,0,2,0,0,0
2015-11-17 17:02:09.1,61329,14,3,0,2,0,0,0
2015-11-17 17:02:09.2,61329,8,3,0,2,0,0,0
2015-11-17 17:02:34.6,61354,7,3,0,2,0,0,0
2015-11-17 17:02:37.3,61357,9,3,0,2,0,0,0
2015-11-17 17:02:45.5,61365,10,3,0,2,0,0,0
2015-11-17 17:03:18.8,61398,3,6,1,2,0,0,0
2015-11-17 17:03:38.8,61418,3,6,1,2,0,0,0
2015-11-17 17:04:08.6,61448,3,9,1,2,0,0,0
2015-11-17 17:04:49.5,61489,12,11,0,2,0,0,0
2015-11-17 17:05:07.2,61507,3,5,1,2,0,0,0
2015-11-17 17:05:10.6,61510,3,14,1,2,0,0,0
2015-11-17 17:05:22.8,61522,8,3,0,2,0,0,0
2015-11-17 17:05:23.6,61523,12,3,0,2,0,0,0
2015-11-17 17:05:52.3,61552,3,10,1,2,0,0,0
2015-11-17 17:06:03.3,61563,3,7,1,2,0,0,0
2015-11-17 17:06:05.1,61565,3,7,1,2,0,0,0
2015-11-17 17:06:08,61568,14,3,0,2,0,0,0
2015-11-17 17:06:09.4,61569,3,7,1,2,0,0,0
2015-11-17 17:06:17.5,61577,3,7,1,2,0,0,0
2015-11-17 17:06:18,61578,3,5,1,2,0,0,0
2015-11-17 17:06:20.5,61580,3,7,1,2,0,0,0
2015-11-17 17:06:36.8,61596,3,8,1,2,0,0,0
2015-11-17 17:06:39,61599,3,7,1,2,0,0,0
2015-11-17 17:06:43.2,61603,14,3,0,2,0,0,0
2015-11-17 17:06:45,61605,8,3,0,2,0,0,0
2015-11-17 17:06:48.3,61608,3,12,1,2,0,0,0
2015-11-17 17:07:01.7,61621,3,9,1,2,0,0,0
2015-11-17 17:07:08.4,61628,3,10,1,2,0,0,0
2015-11-17 17:07:20.1,61640,3,5,1,2,0,0,0
2015-11-17 17:07:20.3,61640,10,3,0,2,0,0,0
2015-11-17 17:07:21.1,61641,5,7,1,2,0,0,0
2015-11-17 17:07:33.2,61653,16,13,0,2,0,0,0
2015-11-17 17:07:35.5,61655,4,3,0,2,0,0,0
2015-11-17 17:07:36,61656,14,3,0,2,0,0,0
2015-11-17 17:07:54.3,61674,3,14,1,2,0,0,0
2015-11-17 17:08:20.7,61700,5,3,0,2,0,0,0
2015-11-17 17:08:20.8,61700,3,9,1,2,0,0,0
2015-11-17 17:08:30.5,61710,9,3,0,2,0,0,0
2015-11-17 17:08:57.9,61737,14,3,0,2,0,0,0
2015-11-17 17:09:08.9,61748,13,3,0,2,0,0,0
2015-11-17 17:09:12.9,61752,3,13,1,2,0,0,0
2015-11-17 17:09:26.5,61766,3,10,1,2,0,0,0
2015-11-17 17:09:27.1,61767,3,10,1,2,0,0,0
2015-11-17 17:09:28.3,61768,3,12,1,2,0,0,0
2015-11-17 17:09:30.5,61770,14,3,0,2,0,0,0
2015-11-17 17:09:31.2,61771,3,8,1,2,0,0,0
2015-11-17 17:09:48.9,61788,4,3,0,2,0,0,0
2015-11-17 17:09:50.5,61790,3,10,1,2,0,0,0
2015-11-17 17:09:52.3,61792,3,13,1,2,0,0,0
2015-11-17 17:09:59.7,61799,3,10,1,2,0,0,0
2015-11-17 17:10:16.1,61816,3,8,1,2,0,0,0
2015-11-17 17:10:25.7,61825,3,14,1,2,0,0,0
2015-11-17 17:10:26.7,61826,3,12,1,2,0,0,0
2015-11-17 17:10:36,61836,8,3,0,2,0,0,0
2015-11-17 17:10:36.6,61836,7,3,0,2,0,0,0
2015-11-17 17:11:11.6,61871,3,8,1,2,0,0,0
2015-11-17 17:11:13.3,61873,5,3,0,2,0,0,0
2015-11-17 17:11:19.4,61879,3,7,1,2,0,0,0
2015-11-17 17:11:28.2,61888,3,11,1,2,0,0,0
2015-11-17 17:11:29,61889,3,11,1,2,0,0,0
2015-11-17 17:11:57.6,61917,5,3,0,2,0,0,0
2015-11-17 17:11:57.7,61917,3,13,1,2,0,0,0
2015-11-17 17:12:05.1,61925,3,7,1,2,0,0,0
2015-11-17 17:12:48.3,61968,4,3,0,2,0,0,0
2015-11-17 17:12:59.6,61979,3,10,1,2,0,0,0
2015-11-17 17:13:02,61982,3,14,1,2,0,0,0
2015-11-17 17:13:41.5,62021,7,3,0,2,0,0,0
2015-11-17 17:13:43.9,62023,6,7,1,2,0,0,0
2015-11-17 17:13:48.5,62028,5,3,0,2,0,0,0
2015-11-17 17:13:50.3,62030,13,3,0,2,0,0,0
2015-11-17 17:13:56.8,62036,14,3,0,2,0,0,0
2015-11-17 17:13:59.3,62039,14,3,0,2,0,0,0
2015-11-17 17:14:02.1,62042,8,3,0,2,0,0,0
2015-11-17 17:14:08.6,62048,7,3,0,2,0,0,0
2015-11-17 17:14:58.3,62098,3,5,1,2,0,0,0
2015-11-17 17:15:00.4,62100,3,4,1,2,0,0,15
2015-11-17 17:15:23,62123,9,3,0,2,0,0,15
2015-11-17 17:15:30.8,62130,13,3,0,2,0,0,15
2015-11-17 17:15:53.5,62153,8,3,0,2,0,0,15
2015-11-17 17:16:15.8,62175,5,3,0,2,0,0,15
2015-11-17 17:16:24.6,62184,3,8,1,2,0,0,15
2015-11-17 17:16:59.2,62219,6,3,0,2,0,0,15
2015-11-17 17:17:07,62227,8,3,0,2,0,0,15
2015-11-17 17:17:12.7,62232,12,3,0,2,0,0,15
2015-11-17 17:17:28.2,62248,5,3,0,2,0,0,15
2015-11-17 17:17:37.1,62257,3,13,1,2,0,0,15
2015-11-17 17:17:45.1,62265,7,3,0,2,0,0,15
2015-11-17 17:17:49.7,62269,15,3,0,2,0,0,15
2015-11-17 17:17:58.9,62278,3,7,1,2,0,0,15
2015-11-17 17:18:01.7,62281,3,14,1,2,0,0,15
2015-11-17 17:18:08.4,62288,3,10,1,2,0,0,15
2015-11-17 17:18:08.7,62288,8,3,0,2,0,0,15
2015-11-17 17:18:15.7,62295,13,14,1,2,0,0,15
2015-11-17 17:18:25.4,62305,11,3,0,2,0,0,15
2015-11-17 17:19:10.7,62350,3,7,1,2,0,0,15
2015-11-17 17:19:11.8,62351,12,3,0,2,0,0,15
2015-11-17 17:19:13.2,62353,5,6,1,2,0,0,15
2015-11-17 17:19:24.5,62364,8,3,0,2,0,0,15
2015-11-17 17:19:29.2,62369,3,5,1,2,0,0,15
2015-11-17 17:19:40.7,62380,3,5,1,2,0,0,15
2015-11-17 17:19:54.9,62394,5,3,0,2,0,0,15
2015-11-17 17:20:04,62404,3,6,1,2,0,0,15
2015-11-17 17:20:25.3,62425,5,3,0,2,0,0,15
2015-11-17 17:20:25.8,62425,3,8,1,2,0,0,15
2015-11-17 17:20:31.4,62431,3,5,1,2,0,0,15
2015-11-17 17:20:31.4,62431,5,7,1,2,0,0,15
2015-11-17 17:20:35.8,62435,9,3,0,2,0,0,15
2015-11-17 17:20:39.7,62439,5,7,1,2,0,0,15
2015-11-17 17:20:50.2,62450,3,11,1,2,0,0,15
2015-11-17 17:20:51.8,62451,5,3,0,2,0,0,15
2015-11-17 17:21:23.1,62483,12,3,0,2,0,0,15
2015-11-17 17:21:31.2,62491,3,13,1,2,0,0,15
2015-11-17 17:21:37.2,62497,3,14,1,2,0,0,15
